@relation 'credit_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A-1-M-1'

@attribute '-0.279v10-0.271v17-0.271v12-0.269v16-0.268v3-0.262v7-0.257v18-0.254v9+0.251v11+0.251v4-0.245v5+0.243v2-0.24v1-0.234v14-0.15v6+0.142v19+0.098v20-0.083attribute_0-0.083time+0.054v8-0.038v15+0.034v22+0.029v13-0.028v28+0.026v26-0.014v27+0.01 v25-0.008amount+0.004v23+0.002v21-0.001v24' numeric
@attribute '-0.407v27-0.389v21+0.373v22+0.268v20-0.23v28+0.221attribute_0+0.22 time-0.209v8-0.197v25-0.192v15+0.186v14+0.159v6-0.145v11-0.141v7+0.134v23-0.108v26-0.102v1-0.099v9-0.088v5+0.085v24-0.083v10-0.074v13+0.072v12+0.071v16+0.065v2-0.064v19-0.064v3+0.043v17+0.015v18+0.005amount-0.001v4' numeric
@attribute '0.463v8-0.385v23-0.364v21+0.282v22+0.268v13-0.231v6-0.227attribute_0-0.224v28-0.223time-0.163v2+0.153v24+0.15 v15+0.115v14+0.112v19+0.108amount+0.106v20+0.104v7-0.059v4-0.054v5-0.05v11+0.045v3+0.036v10+0.034v12-0.034v18+0.027v1-0.026v26-0.024v17+0.013v9+0.013v16+0.008v27-0.002v25' numeric
@attribute 0.504attribute_0+0.504time-0.225v25-0.215v6-0.209v14+0.198v1+0.197v5-0.182v23-0.172v2+0.166v19+0.163v8+0.154v22+0.142v27+0.138v7-0.125v12+0.116v26+0.113v11+0.094v4-0.093v16-0.092v24+0.089v28-0.074v17+0.061amount-0.049v9-0.041v21-0.038v13+0.032v3-0.025v20-0.025v10-0.016v15-0.015v18 numeric
@attribute '0.407v19+0.368v24-0.335v25-0.303v20+0.276v21+0.242v15-0.225v26-0.204v18+0.165v6-0.16v16-0.157v17-0.146v27-0.143v4+0.141amount+0.13 v14-0.126v28-0.123v5+0.118v13-0.113v11-0.113v22+0.103v9+0.081time+0.08 attribute_0-0.063v2-0.059v1-0.056v8+0.052v3-0.044v7+0.031v12+0.028v10+0.021v23' numeric
@attribute '-0.315v26+0.298v25-0.291v6+0.285v8-0.265amount+0.26 time+0.254attribute_0-0.234v22-0.225v15-0.19v1-0.189v3+0.186v2-0.184v20-0.172v19-0.163v23+0.158v24-0.147v5-0.13v11+0.125v13+0.102v16+0.101v12+0.085v21-0.084v27-0.082v4+0.077v14-0.075v7+0.052v17+0.048v9+0.048v18-0.033v28+0.032v10' numeric
@attribute '0.765amount+0.268v20-0.257v26-0.224v23-0.215v22+0.161v27-0.151v5-0.145v1-0.14v19-0.13v24-0.12v3-0.114v13-0.111v15+0.073v6+0.07 v21-0.061v2+0.06 v12+0.06 v28+0.053time+0.047v9+0.047attribute_0+0.043v14+0.026v18+0.026v16-0.023v25+0.02 v17-0.019v11-0.019v7-0.011v10+0.008v4+0.005v8' numeric
@attribute '-0.573v28-0.368v24-0.368v20+0.291v13-0.289v15-0.238v25-0.206v23-0.168v19+0.152v26-0.122v22-0.106v8+0.102v4+0.091v21+0.08 v11-0.08v27+0.072v5+0.068v6+0.048amount-0.046time-0.043v12-0.043v2+0.042v17-0.041attribute_0+0.032v16-0.025v9-0.023v14-0.021v10+0.019v18-0.018v3-0.016v7-0.016v1' numeric
@attribute '0.582v13+0.385v23+0.339v26+0.308v25+0.217v19+0.18 v6+0.171v20+0.164time+0.159attribute_0-0.156v5+0.153amount-0.152v24+0.125v8+0.114v27+0.093v12-0.087v11+0.085v14-0.062v3-0.056v4-0.056v1+0.049v10+0.048v21-0.039v28+0.032v7+0.023v16-0.021v9+0.017v15+0.015v2-0.014v17+0.001v22+0    v18' numeric
@attribute '0.518v15-0.481v13+0.403v26-0.332v28-0.212v1+0.151v25-0.141v3-0.13v20-0.127v5+0.107v12+0.105time+0.097v16+0.093attribute_0+0.092v8+0.089v17-0.087v11-0.085v24+0.074amount-0.066v22-0.064v27+0.061v18+0.059v2-0.057v23-0.051v6-0.049v9-0.04v7+0.039v10+0.031v14+0.022v19+0.02 v4-0.006v21' numeric
@attribute '-0.621v24-0.553v26+0.456v15-0.163amount+0.128v13+0.119v19+0.094v23-0.073v25+0.07 v18-0.066v21+0.064v2+0.057v20-0.056v6+0.048v17-0.048v3+0.033v22-0.025v14+0.024v5-0.024v7+0.023v9-0.019v8-0.016v28+0.015v12+0.015attribute_0+0.014time-0.013v1-0.01v10-0.009v27+0.008v16+0.008v4-0.007v11' numeric
@attribute -0.472v25+0.364v28+0.333v13-0.291v23+0.288v26+0.256v15+0.253v2-0.177v22+0.158v20-0.152v19-0.15v7+0.143v17+0.133v16+0.126v18-0.124v1-0.113v3-0.107v8-0.099amount+0.082v24+0.074v4+0.069v14+0.069v12+0.054v10-0.043v11-0.04v6-0.038v27-0.031v9+0.016attribute_0-0.015v21+0.014time-0.009v5 numeric
@attribute '-0.35v23+0.346v27+0.315v19-0.296v24-0.274amount+0.273v6-0.272v15+0.241v14-0.227v4-0.207v13-0.176v18-0.176v7-0.133v1-0.124v11+0.123v12+0.108v26+0.106v9-0.104v17+0.1  v28-0.1v5+0.097v22+0.096v2-0.059v16+0.059v10-0.039v25-0.039v21+0.029v20+0.022v8+0.02 v3-0.007attribute_0+0.005time' numeric
@attribute '-0.653v27+0.409v28+0.277v25-0.272v24-0.27v23-0.229v20+0.168amount-0.128v18+0.124v26+0.116v22-0.094v4-0.091v16-0.09v17+0.082v3+0.075v6-0.07v11-0.062v12+0.05 v7+0.048v13-0.035v10+0.032v1-0.031v5+0.027v21-0.021v2-0.014v14+0.012v15-0.011time+0.009v9-0.006v8-0.006v19-0.003attribute_0' numeric
@attribute '-0.4v6-0.396v25+0.39 v23+0.312v8-0.279v15+0.224v9-0.219v27-0.216v24-0.179v13+0.175v19-0.156v5+0.138v26+0.125v28-0.117attribute_0-0.109time-0.103v1+0.087v18+0.081v10+0.08 v14-0.074v4+0.07 v21+0.065v7-0.06v22+0.06 v17-0.059v3+0.052amount-0.043v2+0.033v12-0.024v11+0.023v16+0.006v20' numeric
@attribute '-0.453v19-0.406v20+0.376v8+0.328v6+0.267v22+0.214v23+0.211v27-0.206v25+0.192v28-0.191v5-0.147v18-0.13v9+0.097v2-0.092v21+0.09 v7+0.088v4+0.076v15-0.069v17-0.061v3+0.06 v10-0.059v26+0.058amount+0.047v14-0.044v11-0.028v13-0.028v24+0.021time-0.015v1-0.015v12+0.01 attribute_0+0.007v16' numeric
@attribute '0.457v19+0.441v18+0.348v4+0.3  v6+0.278v17-0.231v20+0.212v2+0.173v11+0.171v16-0.141v14-0.135v3-0.132v15-0.111v21+0.106v24-0.101v26+0.098v8+0.092v28+0.091v22+0.083amount-0.082v23+0.069v7+0.063v25+0.062v9-0.046time+0.042v10-0.038v27-0.032attribute_0-0.031v13-0.031v1-0.024v12-0.017v5' numeric
@attribute class numeric

@data
0.482332,0.266945,0.65724,0.659543,1.57688,-0.184852,1.54567,1.541341,0.625353,-1.472837,1.197691,0.356112,-1.102917,-0.20693,0.629083,1.10612,0.74561,1
6.893663,-2.478068,-0.489544,2.633896,0.20754,-0.482978,-0.118459,-3.15067,-1.043982,-1.850894,0.03144,-1.13536,0.371871,0.020476,-0.902604,-0.37656,-1.17751,1
7.17916,-1.748179,-1.543531,2.480289,-1.271067,-0.105631,0.325525,-1.465026,-1.187903,-2.575722,-2.046169,-1.094903,0.323494,0.087326,-0.370674,0.75069,-1.184167,1
7.492031,-1.753489,-0.681491,3.083739,0.078145,-1.69427,-0.806469,-1.730705,-0.321267,-1.264292,-1.214252,0.204072,0.350076,-0.214443,-0.262108,0.295725,-0.25614,1
7.56785,-1.593647,-0.783686,2.939961,0.5243,-1.529607,-0.815437,-1.585903,-0.504688,-1.269051,-0.616591,0.379659,-0.09497,-0.463588,0.090528,0.477052,-0.418391,1
7.785616,-1.098118,-0.176999,2.090872,1.771496,-0.269882,-0.879354,-1.509594,-0.359382,-0.502053,0.601197,-0.366995,-0.744739,0.377604,0.335893,-0.202495,0.040811,1
7.785615,-1.098116,-0.177002,2.090878,1.771497,-0.269879,-0.879354,-1.509595,-0.35938,-0.502052,0.601197,-0.366995,-0.74474,0.377604,0.335892,-0.202495,0.04081,1
7.684067,-1.038095,0.050561,2.177979,2.199715,-1.028959,-0.408026,-1.164416,0.412206,-0.053362,-0.362418,-0.684967,-0.441494,0.559174,0.383308,0.107791,0.388585,1
7.684066,-1.038092,0.050558,2.177985,2.199716,-1.028956,-0.408025,-1.164417,0.412208,-0.053361,-0.362418,-0.684966,-0.441494,0.559174,0.383307,0.107791,0.388584,1
7.438493,-0.741913,-0.682493,1.949264,1.785538,-0.052872,0.357531,-0.060633,-0.68417,-2.092497,-1.557556,-1.208487,0.303232,-0.61398,0.237856,1.131823,-0.686519,1
8.237736,-0.50056,0.658129,1.671298,2.117465,1.23933,-0.747891,0.58849,-0.418359,0.477599,-0.239655,-0.991169,-0.536686,0.969943,0.505869,-1.118121,1.039301,1
8.237735,-0.500558,0.658127,1.671304,2.117466,1.239333,-0.74789,0.58849,-0.418357,0.4776,-0.239655,-0.991169,-0.536686,0.969943,0.505867,-1.118121,1.039301,1
8.335757,-0.699867,0.983669,1.796528,1.864299,0.73948,-0.926348,0.609672,0.086487,1.480914,-0.694545,-0.734256,-0.915523,1.282097,0.101231,-0.931199,0.784086,1
8.335756,-0.699865,0.983667,1.796533,1.864299,0.739483,-0.926347,0.609671,0.086489,1.480916,-0.694545,-0.734256,-0.915523,1.282097,0.10123,-0.931198,0.784086,1
8.184396,1.068038,0.053458,0.72839,1.741653,2.60175,-0.500081,2.619492,-1.052462,-0.538634,-1.449234,-0.684402,-1.136013,0.836672,1.248434,0.842014,-0.043056,1
8.184395,1.068041,0.053455,0.728396,1.741654,2.601753,-0.50008,2.619491,-1.05246,-0.538633,-1.449234,-0.684402,-1.136013,0.836672,1.248433,0.842014,-0.043056,1
8.212121,0.409063,0.74174,1.063239,1.701423,2.31895,-0.716455,1.777179,-0.780384,0.696401,-0.695662,-0.865544,-1.460134,1.257449,0.962366,-0.022126,0.12617,1
8.21212,0.409066,0.741738,1.063245,1.701424,2.318953,-0.716454,1.777178,-0.780382,0.696402,-0.695662,-0.865543,-1.460134,1.257449,0.962365,-0.022125,0.126169,1
8.196165,-0.725778,0.814589,1.81137,2.459652,0.528472,-1.339706,-1.169356,0.273036,-0.230632,-0.948597,-1.36563,0.556566,0.883734,-0.2422,-0.702878,0.053775,1
7.773883,0.380291,0.427006,1.997364,2.258958,0.362,-0.518695,-0.16776,-1.726274,-0.966364,0.125599,0.521975,-0.166798,-0.090059,0.766656,0.332435,-0.650772,1
7.929233,1.048268,-0.616126,0.604737,1.614112,1.52424,-0.17514,0.760825,-0.740161,-1.575018,-1.43656,-1.272933,-0.109978,0.195681,0.418538,0.821326,-0.77445,1
8.118072,1.255831,-0.201086,1.817514,1.159339,0.475948,0.319802,-0.181762,-1.900334,-1.573221,-0.225581,0.200868,0.441609,0.072238,1.00136,0.210927,0.427204,1
8.23098,1.855845,0.227055,0.716909,1.52004,1.395897,-0.681573,0.38007,-1.014608,-0.411555,-0.235052,-1.422956,-0.595341,0.337167,0.460259,-0.339236,-0.581253,1
8.358539,2.642752,0.321452,0.28358,1.866291,1.062923,-0.532217,-0.067569,-0.577718,-0.508279,-1.061067,-1.211183,0.434516,0.758271,0.015127,-0.513327,-0.677879,1
10.261389,10.656657,-0.631527,-3.229401,-0.002983,2.055327,0.073589,1.50667,-1.643778,0.709984,0.687448,0.39039,-1.177928,1.737621,0.261652,-0.683451,0.144622,1
10.261388,10.65666,-0.63153,-3.229395,-0.002983,2.05533,0.07359,1.506669,-1.643776,0.709985,0.687449,0.39039,-1.177928,1.737621,0.261651,-0.683451,0.144622,1
10.261387,10.656663,-0.631533,-3.229389,-0.002982,2.055333,0.073591,1.506669,-1.643774,0.709986,0.687449,0.39039,-1.177928,1.737621,0.261649,-0.683451,0.144622,1
10.261386,10.656665,-0.631535,-3.229383,-0.002981,2.055336,0.073591,1.506668,-1.643773,0.709987,0.687449,0.39039,-1.177928,1.737621,0.261648,-0.683451,0.144621,1
8.677738,5.076601,-0.918028,-0.422977,1.464184,0.606741,-0.070109,0.16791,-1.319464,-1.411582,0.541837,-0.535461,-0.268305,-0.274514,1.015878,0.227671,-0.212123,1
-2.298143,0.903119,-0.771401,-0.230663,-1.579669,0.076975,0.125534,2.492903,0.790087,-1.75305,-0.498433,-0.392762,1.097785,0.554623,0.138703,1.391614,0.204922,1
-1.937693,0.252102,0.20452,-0.016239,-1.177846,0.511595,2.362094,1.724255,0.964448,-1.963184,-0.096028,1.044057,-1.642208,0.15634,0.080597,0.053494,-0.027054,1
8.899008,5.965295,-1.335511,-0.598139,0.934051,0.317337,0.25947,0.902197,-1.802112,-1.449493,0.109544,0.7656,-0.381057,-0.5038,0.901528,0.686707,-0.542119,1
9.36522,5.355964,-1.208756,-0.988885,0.818142,-0.087925,-0.377559,-0.135698,0.057314,-0.023782,0.124045,0.277183,-0.279569,0.076598,0.118533,-0.291183,0.212167,1
1.167222,1.294438,0.162214,0.773427,-0.03351,-1.599863,-0.442023,0.123136,1.466849,-2.244523,0.345762,1.662491,0.807959,-0.295325,-0.722885,-0.233743,0.192395,1
1.46295,3.68451,-0.556816,-0.135568,-1.966199,-2.791622,-0.252065,-0.224718,1.737102,-1.513037,0.906298,1.978792,0.299282,-0.605051,-1.442099,-0.427929,0.30491,1
1.23111,3.703454,0.716924,-0.562347,0.479537,-2.12421,-0.468996,-1.498666,1.788476,-1.415429,2.648094,0.719954,0.663556,-0.533981,-1.642011,-1.597413,0.026843,1
9.384099,5.664874,-0.752563,-0.860099,0.042212,-0.387799,-0.982837,-0.053532,0.591843,0.747124,-0.638162,0.328361,-0.308095,0.7392,-0.230919,-0.042443,0.403906,1
9.453524,6.568626,-0.713768,-1.061082,1.692044,0.026628,-0.945376,0.600096,0.183463,-0.239996,-0.800875,-0.196222,0.052989,0.36757,0.731412,0.08769,0.077536,1
9.898621,8.82559,-1.922264,-1.509915,-0.641739,-0.967321,-0.378797,0.235385,-0.147467,-0.345112,-0.546951,0.379132,0.192629,0.082314,0.620989,-0.331804,0.70823,1
9.684009,9.159164,-1.368871,-2.457017,-1.439376,0.608931,0.157518,-1.078741,-0.869551,-0.369963,-0.258762,-0.595532,0.356804,1.259501,-0.995285,-0.728113,-0.540163,1
0.321491,-2.650852,-3.632141,-0.018344,-0.918934,1.24997,0.286936,-0.900371,-0.736395,-1.584804,-1.119331,1.869025,-0.26075,1.675173,-0.265679,0.547402,0.925667,1
9.847023,12.553748,-2.082707,-2.976336,-1.282743,-1.636732,0.284638,-1.163393,-0.974182,-1.275238,-0.442658,1.276025,0.903075,0.200299,-0.676761,0.709732,-1.016134,1
-2.490849,-2.208968,4.402308,4.404374,0.327055,2.473677,3.327651,4.890884,-8.965923,-0.893748,0.126366,6.349432,5.257468,2.312345,-2.044036,-2.373666,-0.845061,1
10.568375,14.494978,-3.435521,-3.828865,-3.918874,-2.214814,0.885119,-1.461073,-0.543479,-1.011167,-0.629899,0.736432,1.27535,-0.031236,-1.016247,-0.745458,-0.058426,1
0.132044,-0.624525,0.10228,0.770669,-0.656326,0.754375,0.531491,0.09524,0.30184,-1.853495,0.728983,-0.305405,-0.526577,0.011765,-0.121169,-0.603862,0.209549,1
11.274306,17.839242,-3.707928,-4.367047,-3.951342,-5.117488,0.458305,-3.444784,0.040334,-0.554266,0.401501,2.18376,1.697872,-0.455289,-1.597424,-0.813157,-0.045786,1
0.466349,-0.133453,0.520486,0.977387,-0.616259,0.793505,-0.361069,0.442018,0.46866,-1.577058,0.122295,-0.631736,0.013462,-0.120913,0.09553,-0.98897,0.163294,1
3.3318,-0.52725,-0.530191,1.638974,-1.987045,0.279525,-0.178294,1.273681,0.589531,-2.844306,-0.965688,-0.443684,0.181677,0.260169,-0.660708,0.060196,-0.381895,1
3.729089,-1.153166,0.212666,2.285895,-0.276244,-0.942425,-0.307504,-0.036557,1.441573,-1.866655,0.612148,-0.244998,0.638081,0.281359,-0.280147,-1.507315,1.382455,1
3.491434,0.260549,-0.58149,1.738288,-1.128409,0.389325,-0.134165,2.823101,0.205527,-3.06885,-0.703271,-0.482,-0.035048,-0.61963,0.640815,-0.076759,0.170125,1
11.301481,18.669508,-3.770748,-4.984209,-4.067473,-5.290827,0.582456,-3.467746,0.189244,-0.125376,1.096381,2.34895,1.198155,-0.865782,-1.936447,-0.825284,-0.386995,1
3.952686,-0.561228,0.665948,1.799481,0.261702,-0.226332,-1.074156,0.67339,1.485487,-1.31927,0.700496,-0.616635,0.023768,0.147453,-0.387448,-1.429899,0.614758,1
3.607282,0.076497,0.434607,1.700907,0.5407,-0.107634,0.604606,1.625239,0.795098,-2.309861,0.352507,-0.70594,-0.312854,-0.258226,0.195573,0.249127,0.389788,1
3.348886,0.978098,0.885415,1.679965,1.240036,0.011717,-0.686139,3.081539,0.253139,-2.617654,-0.375786,0.483325,0.194819,-0.822614,0.356824,0.912315,-0.34618,1
4.103401,-0.331754,0.401094,1.507052,-0.099449,-0.218125,-1.171564,2.071403,1.653875,-0.529265,0.554152,0.450397,-0.76056,-0.139099,-0.397973,-0.455678,0.817248,1
4.098127,-0.011831,0.492311,1.207257,-0.008219,0.110903,-1.230303,2.730226,1.769807,-0.263782,0.657094,0.09971,-1.187929,-0.475248,-0.208044,-0.476827,0.632584,1
4.140518,-0.004224,0.577553,1.075168,0.119257,0.121399,-0.815069,2.873884,2.017025,-0.088724,0.534772,0.018446,-1.236385,-0.454697,-0.281962,-0.257392,0.796974,1
0.123819,-0.077364,-0.976014,0.189163,-0.240839,1.010868,-0.579163,0.361743,-0.214254,-0.350977,-0.141502,-0.209993,-0.167699,1.139226,1.187859,0.180924,0.482778,1
1.155987,-0.762503,-1.279633,1.064374,-2.132507,0.617536,0.201736,0.96549,0.312815,-1.917804,-0.359678,-0.229658,0.079002,0.128244,-0.204902,0.075095,0.418058,1
1.675622,-0.704853,-0.841176,1.410571,-1.169557,-0.816754,0.361087,0.432206,1.509832,-1.050796,-0.01266,0.300545,0.1453,-0.131107,0.055318,-0.52174,1.217808,1
-2.218056,0.590263,-0.144851,-0.112364,-0.687849,1.046688,-0.22549,1.526937,0.56396,-1.560152,-0.199354,0.380575,-0.37974,-0.10593,0.014594,0.725618,-0.198898,1
1.681278,-0.855078,0.362172,1.781796,0.040194,-0.858285,-1.203939,0.722269,1.739159,0.257292,-0.444563,0.422773,0.861467,0.038671,0.273496,-1.66904,0.744492,1
1.065781,0.094346,-0.124526,1.02548,-0.063651,0.083762,-0.431349,1.386482,1.082148,-1.100746,-0.843879,-0.197659,0.62659,-0.01246,0.646196,0.067407,-0.15186,1
-1.722008,1.015739,1.418315,0.283277,2.018295,-0.520696,0.997093,1.699383,1.51882,-0.621268,-1.420155,0.237495,-1.938766,-1.3748,-0.508136,-0.209719,0.786972,1
0.945858,0.14635,0.196655,1.283095,0.534593,-0.315843,-0.756751,0.34705,0.792997,-0.86523,0.250795,-0.688161,0.604206,0.319519,0.10097,-0.487478,-0.466411,1
0.382563,-0.936617,-0.608368,1.216374,-0.204823,0.003622,0.136282,-1.070591,-0.719774,0.604462,0.812311,-0.136538,-0.231076,-0.167601,0.17619,-0.341967,-0.727335,1
0.612145,-2.16513,-3.844396,0.41923,0.476631,-0.415311,-0.162085,-1.830751,0.024791,0.60531,-0.389699,1.559211,-0.495907,0.890897,0.269136,0.709666,1.575732,1
0.66626,-2.206689,-3.671066,0.408126,0.501947,-0.183557,-0.032684,-1.753422,-0.073257,0.659106,-0.418114,1.79425,-0.389119,0.928899,0.232676,0.657795,1.58711,1
1.084802,-0.055135,0.086431,1.486983,-0.06996,-0.213608,-0.256231,0.293123,0.728378,-0.458167,0.447567,-0.482039,0.18536,0.706422,-0.214033,-0.246107,0.012135,1
-2.481616,1.261423,1.531475,0.893134,1.680761,-1.881889,8.951898,-1.944548,-0.14589,0.24608,-1.191994,-0.295292,-2.180001,0.723912,0.325511,-1.381922,-0.156824,1
0.207512,0.265537,0.056436,1.213569,1.007837,-0.064759,-0.377709,-0.537842,-0.470433,0.051446,1.159833,-1.270971,0.256939,-0.618724,0.02709,-0.166894,-0.699485,1
4.112162,1.229498,0.87699,1.290425,1.49574,0.407742,-1.434009,2.45078,1.485014,0.684072,-0.7525,-1.174311,0.034041,0.125393,-0.24162,-0.388987,0.339736,1
-0.544284,-0.313837,-0.285208,0.909612,-0.090405,0.518008,-0.493362,0.244077,0.60289,-0.479308,-0.876806,1.227936,-0.743557,-0.028475,-0.372698,0.271594,-0.720102,1
-2.317573,0.659572,-0.376566,0.400198,-1.302461,0.686558,-0.494931,0.293465,-0.12352,0.218024,-0.862507,0.640902,-1.064843,-0.244482,-0.766398,0.986969,0.161056,1
-2.027321,-0.852739,-1.851944,0.440665,-3.20571,0.562241,0.272507,0.506208,-0.574346,1.347676,0.929914,1.063393,-1.177294,0.659968,-1.305446,1.138224,-0.124466,1
-0.21972,-0.264559,-0.155537,0.825159,-0.708615,1.066781,-0.819238,0.446649,0.908211,0.002191,-1.627558,0.537231,-0.658502,0.51541,-0.541202,-0.324856,-0.656154,1
0.059509,0.039851,-0.688313,1.274134,-1.022574,0.870106,0.258881,-0.603524,-0.338389,-1.224428,-0.848093,-0.862351,-0.051195,-0.235698,-0.463238,-0.175778,0.842938,1
1.261553,0.519926,-1.492516,0.881992,1.596812,0.841513,-0.404102,-1.417942,-0.944803,-1.86639,-1.235036,0.894009,-0.976274,1.756985,0.381667,1.689199,0.028979,1
-0.757242,-1.862229,-4.2305,-0.241717,1.316432,1.39768,-0.228364,1.382902,0.052036,0.139318,-1.914022,-0.027357,0.762046,0.659326,0.241462,-0.390158,0.160541,1
0.214403,0.688156,-0.677075,1.11217,-0.585471,1.097118,0.675265,0.051589,-0.470323,-1.39998,-0.937578,-0.76541,0.009476,-0.465942,0.082687,0.580403,0.999147,1
-2.43154,0.436706,0.289691,1.636848,1.352721,-0.932485,1.856763,0.244449,0.048732,0.06398,0.770996,-0.263321,0.348661,0.716219,0.81583,1.398181,0.622519,1
-1.676133,0.627766,0.224047,1.88587,0.361423,-2.113131,-2.44801,0.107608,1.922727,1.90094,-3.588535,2.686062,0.495644,-0.054591,1.237919,-0.345814,-0.050249,1
-0.103978,-0.110646,-1.580124,1.25931,-2.131667,0.768368,0.077211,-0.332746,-1.334022,0.305839,-1.201661,-0.452409,-0.59478,-0.38626,-0.285576,0.295044,0.525302,1
0.073003,0.447832,-0.651835,1.722413,0.172135,-0.511425,-0.161105,-0.972648,-0.621353,0.401652,-0.337706,-0.537356,0.33802,-0.794672,0.44854,-0.499026,1.718175,1
-0.060282,-0.486385,-1.676295,1.337035,-2.469182,0.823553,0.164486,-0.31971,-1.462109,0.510599,-0.467072,0.155099,-1.344716,-0.567865,-0.395773,0.233385,0.615632,1
0.171225,0.243564,-0.456867,1.622413,0.698825,-0.043933,-0.455034,-0.849866,-0.863595,0.476253,0.320826,-0.350211,-0.162876,-1.123282,0.291782,-0.702182,1.26143,1
0.652384,-0.188055,-1.006987,1.557815,-1.027269,0.64678,-0.068954,0.324827,-1.117044,0.709879,1.685985,-0.976967,-0.980848,-0.458321,0.249657,-0.556308,0.156321,1
0.741871,-0.387403,-0.763824,1.378506,-0.665761,0.240715,1.078249,0.433205,-0.330414,1.301541,1.281794,-1.283433,-1.062343,-0.183237,-0.272655,-0.2067,0.741522,1
-2.277667,0.341571,-0.001048,0.69538,-0.170321,0.832632,1.100927,-0.18883,-0.030865,-0.088774,0.769914,-0.409239,-0.423731,0.094466,0.103889,-0.54359,0.018409,1
-2.137475,0.893273,0.078552,0.703146,-0.460317,0.19349,2.902673,0.385528,0.219127,-0.689536,-0.718426,1.030003,-2.000031,-0.197538,-0.241245,0.485266,-0.273876,1
-2.157804,0.243246,0.046221,0.475597,-1.205793,0.693796,1.445219,0.504856,1.229757,0.774604,0.752664,-1.272538,-0.411264,1.147444,-0.82389,-0.290583,0.15563,1
-1.966016,0.59792,-0.014095,2.641152,-1.019302,0.553299,1.432598,1.260231,-4.17817,-0.372349,1.725527,2.638512,0.937581,-0.684614,0.595742,-0.779126,0.836549,1
-0.119722,0.149781,0.929685,1.720612,-0.599337,-0.763118,5.339006,-0.770966,1.177541,-0.597066,-0.361826,0.073189,-1.824177,1.156031,-0.724365,-0.899214,-0.573366,1
0.000348,-0.472101,-1.412121,1.39549,-2.410505,0.989947,0.05357,0.037994,-0.691263,-0.12474,-0.337549,0.512042,-1.5402,-0.487284,-0.707855,0.245303,0.530663,1
0.045863,0.612798,0.24079,1.565193,1.170924,-0.532617,-0.440392,-0.814856,0.503207,0.081082,0.351005,0.116095,-0.585598,-0.900565,-0.265931,-0.209321,0.89181,1
0.456418,0.116705,-0.57108,1.635602,-1.72291,-0.665209,-0.741097,-1.087473,1.292179,0.33798,-0.351695,0.768293,0.425883,0.603986,-1.205972,-0.351776,0.366606,1
0.230714,1.647499,-0.712325,1.701511,0.804207,-2.611254,2.862894,0.468948,1.528204,-0.632178,0.00968,0.818675,-0.6876,-0.840331,0.490427,1.561391,1.03433,1
-0.019502,-0.527375,-1.089258,1.294576,-1.988838,1.23017,-0.135319,-0.370723,-0.6526,-0.065505,-0.531217,0.89504,-2.14269,-0.633352,-1.039815,0.313362,0.146211,1
0.055617,0.559884,0.56163,1.497832,1.592749,-0.96142,-0.059663,-1.454284,1.255006,0.54227,-0.095107,0.536028,-1.55956,-0.924245,-0.244513,-0.381049,0.430485,1
-2.313585,0.412249,0.184065,0.594071,0.555174,1.041342,-0.034613,0.043459,0.926478,-0.694338,-0.178447,0.445584,-0.582478,-0.303062,-0.265085,-0.45841,-0.053433,1
0.999631,0.567491,0.34739,1.791987,0.781892,0.195947,-0.443359,0.426142,0.578629,-0.798837,0.191232,-0.3186,0.65038,0.760928,-0.07871,-0.128083,-0.308722,1
0.682905,-0.479504,-1.18133,1.637195,-0.277674,-0.258141,0.250342,-0.856282,-0.435281,0.272386,0.895779,-0.697051,0.583576,0.254287,-0.595517,0.765685,-1.000979,1
0.995887,-0.058254,-0.6107,1.913029,-0.41488,-0.672088,-0.77171,-0.60793,0.265119,1.117473,-0.718924,-0.483486,1.212425,0.737796,-0.61491,0.708447,-1.482516,1
0.769369,0.557759,-1.398068,2.096992,0.649717,-1.978773,2.517715,0.113211,-0.020348,-0.028009,-0.023924,0.163061,0.099565,-0.116102,0.832153,2.555177,-0.629834,1
-2.39549,0.013145,-0.612915,1.980885,0.427475,-1.297239,-1.504176,0.20986,0.239585,1.008629,0.699741,0.736112,0.524951,1.803973,0.228095,1.419492,0.938105,1
1.50031,-1.003804,0.091093,2.54733,0.047915,-0.319805,-0.421283,-2.087231,1.41228,-0.80822,1.4403,0.389073,-0.285337,-0.364851,-0.295706,-2.116225,0.0061,1
0.729314,-0.643378,-1.260157,2.194866,-1.771166,-0.943183,0.621696,0.124309,0.315346,0.683303,1.992445,-0.656745,1.110179,1.108205,-0.265919,0.638179,-0.765397,1
-2.462978,1.309724,-0.42399,1.473236,0.989301,0.406057,-0.682475,-0.714357,-1.786609,0.244706,-1.023204,-0.761028,0.60188,-0.891507,0.895305,0.546375,0.330938,1
0.93451,0.13686,-1.365178,1.788176,-1.845225,-2.029668,2.839296,-0.291808,1.911234,0.805136,1.790467,-1.397095,-0.028228,0.90147,0.303075,0.577843,-0.896568,1
-1.890379,0.22909,-2.217129,1.606889,-2.061886,0.336106,0.243518,1.836397,-1.075422,0.243746,1.256971,1.430563,-1.013602,-0.802345,1.038831,0.661264,0.763889,1
0.759695,0.410347,0.324407,2.042516,0.234957,-1.212431,2.231685,2.252198,0.892749,1.251888,1.013548,-1.904696,1.171189,-0.134749,-0.43931,0.417724,-0.981732,1
