@RELATION csv_result-credit_edit10

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE class {0,1}

@DATA
698,0.060832,0.00001,0.04117,-0.024711,0.005246,-0.011326,-0.053194,0.007049,0.003301,0.016249,0
699,0.000501,-0.00494,-0.003328,0.011708,0.049979,0.027138,-0.002954,-0.019643,0.062486,-0.034533,0
700,0.011517,0.006672,0.017375,0.011939,-0.031484,0.027675,0.022376,0.018794,0.033553,-0.035608,0
701,0.026508,-0.033999,0.01202,-0.038668,0.022557,0.058031,0.03478,-0.031439,-0.067455,0.025809,0
702,0.016399,-0.041768,-0.031885,-0.03402,0.024152,-0.015355,0.027421,-0.068459,-0.046432,-0.018603,0
703,0.038892,0.018924,-0.006161,0.003917,0.019744,-0.028883,-0.032058,0.009753,-0.005253,0.000972,0
704,0.006174,0.016058,-0.004936,-0.007235,-0.033373,0.021776,0.004547,-0.023207,-0.035357,0.011501,0
705,0.022338,0.04976,0.023423,0.026037,-0.018961,0.06577,-0.026015,-0.025194,0.011943,-0.034491,0
706,-0.016218,-0.044887,0.007128,-0.088775,0.096655,-0.023648,-0.002411,0.02146,0.011548,-0.003924,0
707,-0.017044,-0.000463,-0.003336,0.011021,-0.019234,0.054462,0.028647,0.010494,-0.031858,-0.054012,0
708,0.034819,0.021395,-0.00895,-0.054087,0.02786,-0.051303,0.005768,0.055557,-0.039974,0.004467,0
709,0.027659,0.007323,-0.001945,-0.016294,-0.029001,0.008924,-0.008791,-0.006899,-0.047894,0.019003,0
710,0.051202,-0.000071,0.006991,-0.028261,0.021097,-0.071321,-0.031048,0.015823,-0.058381,-0.03181,0
711,-0.002276,-0.004217,0.011145,-0.024595,0.031803,0.045537,0.021699,0.009688,-0.024102,-0.015175,0
712,-0.073183,-0.031437,0.039028,0.050025,0.017837,0.049078,0.047125,-0.045747,-0.012085,-0.032944,0
713,0.043838,-0.009958,-0.017465,-0.00715,-0.042077,-0.016801,-0.000234,0.013397,-0.019998,0.028869,0
714,-0.007122,-0.014704,0.014687,-0.049479,0.009139,0.024265,-0.011111,-0.006599,0.007479,0.024537,0
715,-0.030875,-0.016241,0.017006,-0.033513,-0.033562,-0.021762,0.01502,0.011697,-0.031549,-0.011085,0
716,-0.002537,-0.01281,0.012127,-0.0098,-0.045311,-0.001603,0.027282,-0.002144,-0.005218,-0.018611,0
717,0.001127,-0.00893,0.043618,-0.027884,0.015713,0.066705,-0.017893,-0.046168,0.014093,0.035518,0
718,0.004991,-0.016027,0.071458,0.074509,-0.004595,0.013307,0.041695,-0.023608,0.028042,-0.024448,0
719,-0.015735,0.015706,-0.005099,-0.053935,0.067322,0.046484,0.032814,0.052458,-0.030495,-0.009199,0
720,-0.02548,0.024341,0.010151,-0.031501,-0.018162,0.012454,-0.004991,0.039087,-0.007646,0.016336,0
721,-0.062243,-0.028676,0.000119,-0.060628,-0.005579,0.027512,-0.006721,0.042075,-0.012959,0.007329,0
722,-0.015424,0.047075,-0.017387,-0.016502,0.015052,-0.026021,0.01704,0.014905,0.004625,-0.033674,0
723,0.018926,0.025595,-0.00002,-0.006767,-0.013944,-0.033643,-0.038694,0.022626,-0.05201,0.03532,0
724,0.028267,0.020209,-0.03018,-0.026206,-0.00603,-0.035819,0.002555,-0.04267,-0.069207,0.005294,0
725,-0.031731,0.013368,0.00654,-0.045443,-0.011453,0.014925,0.014121,-0.006539,-0.00086,0.018691,0
726,-0.000172,-0.025014,-0.009392,-0.011588,0.003459,-0.030235,-0.015182,-0.010997,0.000886,0.009208,0
727,-0.004352,-0.02139,0.026128,-0.012865,-0.002509,-0.030953,-0.013368,0.002208,-0.005809,-0.029125,0
728,-0.037418,0.015136,-0.008436,-0.025489,0.035243,-0.013778,-0.001155,-0.021479,0.012462,-0.004039,0
729,0.002638,0.009301,-0.013426,-0.045545,0.065724,0.005322,-0.005147,-0.049566,-0.051864,0.017325,0
730,-0.003162,0.008511,0.030057,0.002689,-0.057664,-0.043838,-0.021828,-0.005646,0.040403,0.010513,0
731,0.020201,0.039287,0.033354,-0.008012,0.007344,0.021767,-0.000197,-0.024852,-0.011339,-0.023896,0
732,-0.021901,-0.01652,-0.017756,-0.072101,0.041409,0.008437,-0.013402,0.046332,-0.012159,0.01281,0
733,0.050547,0.035123,0.003787,0.025143,-0.032601,0.109054,0.017189,-0.015685,-0.02849,-0.028273,0
734,-0.000286,0.006233,-0.0023,0.049375,-0.014275,-0.019551,-0.025893,-0.009952,0.020505,-0.000578,0
735,-0.064645,0.022292,-0.020226,-0.012196,-0.009879,0.012725,0.015628,0.026512,0.012673,-0.001803,0
736,0.031211,0.006006,-0.020016,0.010274,-0.020017,-0.029942,-0.015149,0.017456,-0.006478,-0.021483,0
737,-0.008881,0.054169,-0.059048,0.024163,-0.000678,-0.070668,-0.003987,0.024505,-0.019282,-0.025722,0
738,0.017763,0.019309,0.032798,-0.023697,-0.0154,-0.053218,-0.008444,0.009989,-0.044088,0.041825,0
739,-0.014906,0.026758,0.001778,-0.015065,-0.015168,-0.001963,-0.005971,-0.01732,0.031431,0.00297,0
740,-0.023409,-0.001869,-0.008185,-0.003968,-0.029843,0.01288,-0.025994,-0.009182,0.000678,0.029951,0
741,-0.017824,0.001536,0.010994,-0.004301,-0.040155,-0.00514,-0.004501,-0.025597,-0.033779,-0.004858,0
742,-0.003988,-0.011835,0.005141,0.000138,-0.001474,0.073015,0.02851,0.031421,-0.022238,0.034858,0
743,-0.070522,0.010402,0.009121,0.016293,-0.047674,-0.00321,0.015134,-0.02246,-0.034745,-0.012729,0
744,0.057543,0.03793,-0.009331,0.026666,-0.032779,0.015594,0.003624,0.011782,-0.044239,-0.028002,0
745,0.018355,-0.007028,0.027054,-0.026715,-0.024335,-0.035993,-0.028431,-0.025473,-0.019447,-0.001085,0
746,-0.045102,0.011897,-0.034315,0.013562,-0.001296,-0.005942,0.010456,0.024725,0.010091,0.018075,0
747,-0.093754,-0.045566,-0.004294,-0.011424,-0.031778,0.037054,0.004974,-0.030113,0.009331,0.024357,0
748,-0.028787,0.014507,0.014471,-0.003938,-0.051975,0.027963,0.004257,-0.0234,-0.006001,0.013917,0
749,-0.042533,0.009581,-0.004716,-0.010009,0.018232,0.032505,-0.041758,0.017901,-0.012336,0.022042,0
750,-0.015634,0.007107,0.008815,-0.019815,-0.00672,0.000076,-0.025119,-0.009499,0.024427,0.004315,0
751,0.01134,-0.025182,0.035938,-0.035245,0.016979,0.036497,0.034346,0.008943,-0.05721,0.026043,0
752,-0.071319,-0.018148,0.02127,0.008162,-0.003179,0.017584,0.066815,-0.028989,-0.016571,-0.047163,0
753,-0.034301,-0.000157,-0.01725,-0.038211,-0.028625,0.02007,0.014102,0.014494,-0.016331,0.042891,0
754,-0.015902,-0.003507,-0.022992,0.009475,0.016054,0.036727,0.028754,-0.013148,0.01998,-0.025921,0
755,0.009214,-0.017847,0.027884,0.009795,-0.030364,-0.009508,0.008578,-0.001237,-0.006417,-0.015481,0
756,-0.010407,-0.008328,0.007694,-0.056203,0.01516,-0.003506,-0.012816,0.02879,-0.000987,-0.017522,0
757,0.009616,0.06195,-0.035234,0.01183,-0.015896,0.013192,0.007597,0.00823,0.005547,-0.019879,0
758,-0.047427,-0.081518,-0.120451,-0.053321,0.041136,0.004611,0.014866,-0.159687,-0.012166,0.03646,0
759,0.001814,0.015178,0.00359,-0.020134,-0.044003,-0.033404,-0.017297,-0.021947,-0.020337,0.000387,0
760,-0.007435,-0.007357,0.014915,-0.038316,-0.000765,0.006564,-0.021242,0.001158,0.019878,0.015724,0
761,-0.061957,-0.035416,-0.021235,-0.031775,-0.025204,-0.0093,0.022434,0.041407,-0.021787,0.006675,0
762,0.029674,-0.003393,-0.006089,-0.006148,-0.029111,0.016585,-0.043715,-0.034247,-0.02978,0.022763,0
763,0.015861,-0.002642,-0.040783,0.01773,-0.003569,-0.018348,0.017834,0.008572,-0.004909,-0.004659,0
764,0.013452,0.042726,-0.044717,0.011832,-0.021505,-0.021937,0.006865,0.005642,-0.019597,-0.004,0
765,0.009373,0.005587,-0.00163,-0.020478,0.016962,-0.02811,-0.021048,0.013943,0.044264,-0.02396,0
766,-0.004473,0.017417,0.001113,-0.049741,-0.033623,-0.031843,0.021256,0.012145,-0.034262,0.019798,0
767,0.014957,-0.003441,0.017579,-0.022397,-0.028521,-0.035201,0.002945,0.005917,0.005431,-0.026714,0
768,-0.007717,0.041882,-0.002286,-0.012993,0.016088,0.006449,0.064351,-0.037405,-0.051458,-0.040669,0
769,-0.002923,0.01187,0.001886,-0.024983,0.017096,0.025062,-0.014965,-0.020331,0.017144,0.014626,0
770,0.013575,0.006978,-0.016995,0.008929,-0.020542,-0.009655,-0.018681,-0.017076,0.02365,0.01088,0
771,-0.066048,-0.014718,0.03328,-0.007732,-0.025937,0.031824,0.065053,-0.040539,-0.033048,-0.029583,0
772,0.042269,0.008464,0.022428,-0.019868,-0.02483,0.022129,0.021115,-0.010603,-0.045813,-0.012608,0
773,0.013922,0.019133,-0.003503,0.010452,-0.019784,-0.039813,0.040929,0.034184,0.007544,-0.010484,0
774,0.006131,0.02279,-0.000799,-0.062261,0.080625,-0.040694,-0.013072,0.042294,-0.014552,-0.021354,0
775,-0.035856,0.01069,0.007346,-0.044694,-0.043664,-0.008552,0.029864,-0.022357,-0.0323,0.007979,0
776,-0.015608,0.023437,0.001804,-0.025757,0.034665,-0.014029,-0.044149,0.026856,0.004223,0.017534,0
777,-0.026892,-0.040425,0.032515,-0.010755,-0.010073,0.025111,-0.021474,-0.015763,-0.006726,-0.000882,0
778,0.018878,-0.009046,0.019894,0.025421,-0.03504,0.028518,-0.021069,-0.009344,-0.000717,0.022577,0
779,0.000731,-0.023254,-0.028246,-0.016371,-0.021623,-0.006071,0.031661,0.014033,-0.040153,-0.047132,0
780,-0.005925,0.015861,0.020447,-0.035157,0.02532,0.030764,-0.012601,-0.001727,0.063487,-0.008656,0
781,0.024098,-0.033188,0.024241,-0.006642,-0.005145,0.020257,-0.041107,-0.010806,-0.000362,0.009171,0
782,-0.006279,0.039876,-0.008439,-0.020753,0.025692,-0.007651,-0.013363,-0.008225,0.040567,-0.031128,0
783,-0.015085,-0.030984,-0.004089,0.005995,-0.02641,0.009903,0.009854,-0.006215,-0.014435,-0.018792,0
784,-0.003862,0.006306,0.027715,-0.034655,-0.013446,0.001989,-0.019704,-0.038226,0.000242,0.021354,0
785,-0.00291,-0.020533,0.024056,0.051192,-0.034724,-0.001487,0.031264,0.045776,0.029242,0.061984,0
786,-0.009371,0.03013,-0.015909,-0.022831,-0.014427,-0.01236,0.022147,-0.004114,-0.027998,0.015967,0
787,0.00402,0.030981,-0.019358,-0.037748,-0.00804,0.011242,-0.058244,0.019981,-0.025665,0.067881,0
788,-0.01575,0.00022,-0.029227,-0.025074,0.00436,-0.006718,0.009237,0.005625,0.01121,-0.013575,0
789,0.011516,0.029542,-0.003351,-0.037056,0.035739,0.005537,0.028557,-0.011127,-0.047428,-0.011978,0
790,-0.10081,-0.03234,0.022311,-0.034114,0.002759,0.042548,-0.00242,-0.010355,-0.02762,0.02272,0
791,-0.00839,0.044833,-0.03934,-0.021767,-0.014436,-0.034054,0.000619,-0.009847,-0.000762,-0.008831,0
792,0.002041,0.037061,-0.017016,0.009081,-0.03983,-0.004259,-0.017941,-0.01039,0.026831,0.023806,0
793,-0.002028,-0.036317,0.023083,-0.006982,-0.037385,-0.006556,-0.024241,-0.01332,0.008153,-0.016058,0
794,-0.002514,-0.095506,0.043687,-0.027501,0.051132,0.052224,0.023929,0.001805,-0.049441,-0.047794,0
795,-0.064874,-0.019259,0.011423,0.006715,-0.027023,-0.002968,-0.000114,0.04355,-0.053055,0.03326,0
796,-0.033688,0.015657,-0.027105,0.050161,-0.037739,-0.033534,0.028828,0.027276,-0.042304,-0.039049,0
797,0.022385,0.000949,-0.030951,-0.025679,0.041506,-0.026299,-0.020898,0.056815,0.017628,-0.006847,0
798,0.013777,-0.028362,0.025021,-0.021803,-0.076571,0.014712,0.03023,0.010129,-0.023056,0.018927,0
799,-0.001332,-0.006529,0.037091,-0.021847,0.018155,0.047246,-0.035832,-0.00292,0.005302,0.051727,0
800,-0.000003,0.028696,0.005224,-0.028492,-0.00828,-0.034551,0.014365,0.004293,0.02103,-0.014361,0
801,0.001632,0.045001,-0.037397,-0.007021,0.007716,-0.006466,-0.00677,0.033042,0.070455,0.020582,0
802,-0.039626,-0.05093,-0.036722,0.025788,-0.005616,0.017198,0.00363,-0.043557,0.016721,-0.002743,0
803,-0.009598,0.033351,0.008599,0.007028,-0.01842,0.013753,0.049237,-0.043527,-0.022489,-0.003114,0
804,-0.023906,-0.011671,-0.023342,-0.054616,-0.005421,0.020268,-0.003377,-0.013628,0.008115,0.028394,0
805,0.017178,0.039562,0.005909,-0.044257,-0.009732,-0.032256,0.015889,-0.019277,-0.019176,0.016355,0
806,0.018031,0.044727,-0.014166,-0.062031,-0.010687,-0.068594,0.006601,-0.006514,0.007195,0.009804,0
807,-0.119701,-0.026039,-0.02852,0.014617,-0.041514,-0.01148,0.035713,0.012958,-0.032588,-0.010582,0
808,0.031353,-0.003427,-0.019721,0.0121,-0.029185,0.006344,-0.035205,-0.032728,-0.02021,0.02709,0
809,-0.020277,0.06634,-0.036263,0.064295,0.010136,-0.079628,-0.002616,-0.026037,0.005157,-0.059399,0
810,-0.020299,-0.005554,0.008009,-0.026835,0.044224,0.044657,0.039055,-0.01368,0.00446,-0.033544,0
811,0.017166,0.005049,-0.007675,-0.000198,0.012092,0.044216,0.00782,-0.008448,-0.052898,0.017123,0
812,0.015964,0.052212,0.016586,0.088793,-0.027389,0.011289,0.003544,0.007949,0.046139,0.02335,0
813,-0.054543,0.005732,-0.014427,-0.030941,0.015804,0.058687,0.039751,-0.005548,-0.050175,-0.00799,0
814,0.038692,0.0008,0.01113,0.001215,-0.032419,-0.040082,-0.023177,-0.021185,-0.003997,-0.026854,0
815,-0.027928,0.01469,-0.046117,0.002987,-0.025,-0.007582,0.026075,0.013003,-0.03197,0.011242,0
816,0.029951,-0.023648,0.016882,-0.003924,0.010528,0.04606,-0.069266,-0.050332,0.017316,0.038649,0
817,-0.012043,-0.015027,0.010135,0.008296,-0.026905,-0.039252,0.025064,0.012786,0.004473,-0.007683,0
818,0.010146,-0.015946,0.047171,-0.019601,0.012641,0.051175,0.055582,-0.053463,0.016965,-0.049063,0
819,0.002275,0.016353,-0.019815,0.015716,-0.003993,0.012139,0.034036,-0.000339,0.009427,-0.034135,0
820,-0.011313,0.008208,0.045533,0.064279,-0.022818,0.016064,0.01482,0.014653,0.008387,0.041695,0
821,0.017528,0.049494,0.019792,0.089822,-0.027258,0.011531,0.005117,0.000202,0.045694,0.026638,0
822,0.001774,0.035754,0.005421,-0.030506,-0.034818,-0.025732,0.001278,-0.017363,0.020185,0.017154,0
823,0.015768,-0.046427,-0.033473,-0.000342,-0.010768,-0.019265,-0.00831,-0.117139,-0.012355,0.014192,0
824,0.071885,-0.009023,-0.000567,0.037714,-0.010753,0.030734,0.003222,0.005266,-0.067989,-0.031474,0
825,0.031092,-0.001439,0.052567,0.011134,-0.044607,0.025887,-0.036401,-0.050285,-0.019124,0.031927,0
826,-0.0239,0.020984,-0.002153,-0.013331,-0.015608,0.010555,-0.006929,-0.013547,0.040873,0.00367,0
827,-0.003671,-0.025834,0.040077,-0.040144,0.041085,0.058437,0.017894,-0.024043,0.029398,-0.022208,0
828,-0.03363,-0.002176,0.012508,-0.036293,-0.002266,-0.01451,-0.014249,0.002011,0.029917,-0.003789,0
829,0.044289,0.004292,0.052353,0.007255,0.002912,0.072617,0.009702,-0.045453,-0.054588,-0.022889,0
830,-0.015859,-0.021814,0.01779,0.011618,-0.021519,-0.005325,-0.0197,-0.002509,0.012032,-0.009008,0
831,-0.00317,0.026146,0.001223,-0.036461,-0.015662,-0.035537,0.002761,0.000241,0.002924,-0.009652,0
832,0.011881,0.005775,-0.101004,0.054978,-0.005124,0.011472,-0.025704,-0.056599,0.007328,0.001274,0
833,0.000907,-0.0141,0.015843,0.002927,-0.012616,-0.026693,-0.031232,0.026482,-0.020461,0.005692,0
834,0.013613,0.002619,0.067963,0.071258,-0.003161,0.010476,-0.015718,0.034768,0.033245,0.006765,0
835,0.009198,0.021073,-0.021437,0.069288,-0.040271,0.036588,-0.024742,-0.031401,0.018211,0.008244,0
836,-0.074637,-0.021311,-0.013761,-0.007108,-0.034719,0.007562,-0.062275,-0.026129,-0.014273,0.03468,0
837,-0.080077,-0.023335,-0.007687,0.002901,-0.098164,-0.009524,0.019857,0.031832,-0.008786,0.024177,0
838,0.003671,0.011833,0.009738,0.004004,-0.020939,0.007381,0.011421,0.00066,0.001273,-0.017032,0
839,0.0149,0.000851,-0.006718,-0.038279,-0.001319,0.021697,0.009833,0.037624,-0.041684,0.051046,0
840,-0.03524,0.022569,0.001645,-0.021599,-0.007855,-0.008908,-0.006367,-0.019205,-0.017806,0.007758,0
841,-0.130768,-0.024858,-0.036851,-0.054106,0.024954,-0.025745,0.007261,0.053117,0.003493,-0.001671,0
842,0.049832,-0.003837,0.013126,0.006644,-0.000078,0.03055,-0.068249,-0.040746,0.028255,0.032938,0
843,-0.089869,-0.001035,0.024633,-0.019241,0.013169,0.027141,0.045611,-0.014145,0.004428,-0.045796,0
844,0.020414,0.004378,-0.000159,-0.029449,0.038196,0.018577,0.015981,-0.007886,0.005089,-0.019803,0
845,-0.016701,-0.027056,0.019551,0.032646,-0.026202,0.042824,0.049441,-0.025365,0.010316,-0.025951,0
846,-0.002807,0.014504,-0.078643,-0.006829,0.029545,0.03646,0.012277,-0.042932,0.018521,-0.042184,0
847,0.00386,-0.003357,0.070305,0.049542,-0.012302,-0.012863,0.006347,0.011897,-0.000243,0.025495,0
848,0.015147,-0.00932,0.050687,-0.008877,0.032217,0.00439,0.00639,-0.028464,0.028091,-0.031885,0
849,0.042963,-0.002428,-0.015078,-0.004608,-0.000218,-0.015712,-0.053114,-0.017394,0.02139,0.004706,0
850,-0.016047,-0.021543,0.027461,-0.005497,0.023176,0.00673,0.065012,-0.019184,-0.030032,-0.039462,0
851,0.006208,0.015026,0.039378,0.040759,0.016675,0.025695,0.067771,0.009444,-0.033919,0.006163,0
852,-0.018131,0.00252,0.032786,0.060122,-0.011454,-0.013136,0.011791,0.031814,0.007035,0.017479,0
853,0.004854,0.042703,-0.06205,0.008427,-0.035822,0.043545,-0.045181,-0.051002,-0.042463,0.049261,0
854,0.047065,0.009035,0.002486,-0.057168,0.038462,-0.054385,0.000373,0.053309,-0.043464,0.009251,0
855,-0.000788,-0.019153,0.046762,-0.020695,-0.003919,0.030662,0.043987,-0.035703,0.006285,-0.05501,0
856,0.034729,0.000678,0.030029,-0.031103,0.003286,-0.037321,-0.019948,-0.016605,-0.00539,-0.015771,0
857,-0.015238,-0.023414,0.019398,0.002307,-0.006952,0.032414,0.028467,-0.027876,-0.008533,-0.0492,0
858,-0.004488,-0.009246,-0.03983,-0.045568,0.011345,-0.021353,-0.01001,-0.009996,-0.021439,0.001222,0
859,-0.018436,0.019036,0.008076,-0.036914,0.000107,0.007282,0.006138,-0.029204,-0.017977,0.018475,0
860,0.017516,-0.015299,0.044687,0.005703,-0.036024,-0.012247,0.009913,-0.005604,-0.009427,-0.010801,0
861,0.002547,-0.003454,0.007678,0.023329,0.009055,0.046995,0.031738,-0.025228,-0.013098,-0.023323,0
862,0.022282,0.003948,0.028861,-0.005164,-0.03166,-0.01786,-0.039326,-0.021197,-0.052457,0.005568,0
863,0.0159,-0.030178,0.002162,0.025537,0.004147,0.043299,-0.001331,-0.035847,0.069356,-0.019544,0
864,0.008624,0.038652,0.01529,-0.015469,0.030784,-0.019618,-0.013187,-0.041895,-0.001445,-0.000651,0
865,0.013609,-0.012737,-0.007941,-0.032062,0.021932,-0.005215,-0.032042,-0.039851,0.020787,0.013231,0
866,-0.020929,-0.02541,0.014058,-0.021459,0.011485,0.020503,-0.031003,0.004179,0.042696,-0.001883,0
867,-0.005115,0.029572,0.000356,-0.02489,-0.003973,0.027906,0.011517,-0.006549,-0.009571,-0.011367,0
868,0.001494,0.030891,0.013981,0.053746,-0.058677,0.036618,0.066076,0.069599,0.012063,0.028165,0
869,0.009612,-0.003893,-0.006917,-0.023541,-0.038352,0.003492,-0.03098,-0.008895,-0.018834,0.029041,0
870,-0.012571,0.032252,0.003563,-0.024161,0.008205,0.002813,0.058637,-0.020704,0.001312,-0.05086,0
871,0.008091,0.02542,0.029852,0.051344,-0.029992,-0.014903,0.036072,0.028534,0.020511,0.027616,0
872,0.030176,0.043298,0.04152,-0.045467,-0.004523,0.025485,0.047094,-0.017338,-0.059066,0.009291,0
873,0.014965,-0.031465,0.0325,0.019004,-0.000605,-0.035654,-0.020149,-0.002301,0.003672,-0.036546,0
874,0.001659,-0.020005,0.026016,-0.020931,-0.037358,-0.004773,-0.024085,-0.03222,-0.028167,0.005863,0
875,-0.006845,0.002921,0.027612,-0.004636,0.01183,-0.043656,-0.008116,-0.004985,-0.017344,-0.01694,0
876,0.00049,-0.017423,-0.000466,-0.042401,-0.021811,-0.010956,-0.007186,0.024454,-0.048317,0.025107,0
877,0.010776,-0.017767,0.025377,0.013057,-0.000815,-0.011144,-0.025595,-0.040462,0.016174,-0.024303,0
878,-0.028774,0.008735,-0.019659,-0.054509,0.022529,-0.014119,0.022944,-0.002564,-0.022336,0.008977,0
879,0.027192,0.011155,0.000111,-0.000858,0.000139,0.006115,0.016185,-0.001826,-0.072245,-0.020702,0
880,0.025167,-0.010935,-0.023338,-0.029839,0.034895,-0.005807,-0.028748,0.069359,0.026395,0.042746,0
881,-0.011809,-0.025749,0.010528,0.020379,-0.007956,0.004655,-0.042117,-0.002986,0.008435,0.004531,0
882,0.038293,0.047107,0.05763,0.073742,-0.040751,0.011221,0.016661,0.014066,0.025618,0.047282,0
883,0.016778,0.0185,0.012006,-0.021806,0.019158,-0.014071,0.008253,-0.006929,0.015432,-0.019752,0
884,-0.048104,-0.00212,-0.04871,-0.015017,-0.001709,-0.024687,0.036122,0.054132,-0.003319,0.022743,0
885,-0.021475,0.002581,0.001596,-0.02314,0.040064,0.007577,0.003669,0.005342,0.049539,-0.038301,0
886,0.00376,-0.035415,0.03044,0.014831,-0.030341,-0.012006,0.018634,0.006176,0.019052,0.001048,0
887,-0.002641,0.014884,0.023163,0.050787,0.011216,0.02493,0.072168,0.018338,-0.011605,-0.004001,0
888,-0.067543,0.003859,-0.002499,-0.031746,-0.017885,0.008844,-0.018504,0.048113,0.009977,0.021752,0
889,-0.003449,0.001049,-0.006267,-0.035468,0.01875,0.020993,-0.034618,0.028053,0.013537,0.029572,0
890,0.022988,0.028729,0.057545,0.000983,-0.014536,-0.02844,-0.005117,-0.01038,0.014963,0.003989,0
891,0.006505,0.00777,0.027165,-0.035927,0.012109,0.010925,-0.000174,-0.024296,0.010925,0.01431,0
892,-0.025894,-0.016997,0.002574,-0.053973,0.018998,-0.009826,0.002334,0.005693,0.0046,-0.002284,0
893,-0.008557,-0.019012,-0.075601,-0.059179,0.016405,-0.005754,0.020443,-0.086484,-0.01832,0.028179,0
894,-0.020193,0.010203,-0.038177,-0.040558,-0.00819,0.009511,0.02708,-0.036551,-0.004537,0.010297,0
895,0.004936,0.052835,-0.045854,0.017838,-0.015231,-0.026026,0.010066,0.004562,-0.001831,0.00199,0
896,0.006524,-0.020385,0.036332,-0.046944,0.001853,-0.006581,-0.013725,-0.018025,-0.014348,0.001843,0
897,0.005168,-0.01409,0.041913,-0.037494,0.013736,-0.006397,-0.008848,-0.03614,0.017534,-0.009213,0
898,-0.042526,-0.012165,-0.034303,-0.029595,-0.022039,0.005587,0.030354,0.042586,-0.021171,0.044344,0
899,0.000109,0.006701,-0.03623,-0.014354,-0.031845,0.018843,-0.002323,0.018437,0.000347,-0.00122,0
900,0.001938,0.024488,0.00197,-0.01629,0.03958,-0.019554,0.002469,0.014037,0.027424,-0.03522,0
901,0.020311,-0.030322,0.008932,-0.007947,-0.018412,-0.007918,0.017881,-0.001952,-0.00928,-0.007917,0
902,0.002243,0.026767,0.025709,0.058777,-0.03335,-0.014867,0.041346,0.038296,0.034128,0.015537,0
903,-0.014852,-0.014226,-0.005959,-0.026889,0.034248,0.07546,0.008826,-0.031175,0.01613,0.006923,0
904,0.015095,-0.004608,0.059263,0.027818,0.033176,0.023388,0.04874,0.035998,0.024431,-0.030585,0
905,0.050316,0.012483,0.049019,-0.018785,-0.024125,0.021084,0.028923,-0.023682,-0.066933,-0.015548,0
906,0.015664,-0.04445,0.033201,-0.019651,-0.0014,-0.030681,-0.005826,0.028871,-0.027172,-0.003305,0
907,0.022879,-0.004431,0.029292,0.016982,-0.025795,0.042956,0.012996,-0.014838,-0.010686,-0.041449,0
908,-0.023655,-0.051967,0.033361,-0.003579,-0.025854,0.030482,0.024373,-0.016875,0.028891,-0.03809,0
909,0.047616,0.002588,-0.016529,-0.029532,0.011686,-0.040047,-0.030034,0.036915,-0.057675,-0.003039,0
910,-0.054457,-0.013838,-0.019379,0.001802,-0.034008,-0.026524,-0.007698,0.02232,-0.005741,-0.023458,0
911,0.019852,-0.005892,0.000584,0.006742,-0.000933,-0.03065,-0.003431,0.001098,0.01316,-0.002306,0
912,-0.008795,-0.025346,0.031376,-0.018513,0.03325,0.02981,0.01679,-0.037293,-0.027806,-0.033219,0
913,-0.00854,0.009578,-0.01928,0.009193,-0.021501,-0.03455,-0.012079,-0.015984,0.01474,-0.007904,0
914,-0.011195,0.024281,-0.026403,-0.004797,-0.05568,-0.024134,0.014508,-0.006688,-0.06761,-0.007106,0
915,-0.004912,0.007254,-0.018089,-0.007369,-0.023618,-0.032049,-0.019107,-0.001618,0.001492,-0.012021,0
916,-0.025999,0.037097,0.010228,0.004047,-0.027711,-0.022758,0.032049,0.015521,0.009297,0.008641,0
917,-0.020071,0.014693,0.001223,-0.01922,0.044529,0.008778,0.001508,0.007552,0.02752,-0.025424,0
918,0.032824,0.01725,0.0487,-0.047724,0.038601,0.007671,0.012788,-0.017128,-0.045728,-0.009652,0
919,0.021879,0.055464,-0.008101,-0.031117,0.064465,-0.000687,-0.013925,0.029211,0.002274,0.006496,0
920,-0.040714,0.011517,0.003891,-0.037094,-0.023238,-0.005508,-0.004742,-0.006429,-0.016618,0.01292,0
921,-0.000248,-0.015039,0.009237,-0.03092,0.016357,0.026188,0.042048,0.007631,-0.044629,-0.051233,0
922,-0.040296,0.000704,0.007073,-0.021031,0.026355,0.067842,0.039174,-0.025686,0.00092,-0.018054,0
923,0.023557,0.003273,0.032969,0.083898,-0.020133,0.008192,-0.023642,0.020582,0.035238,0.037555,0
924,0.013289,-0.01142,0.041524,-0.036577,0.018701,0.024776,0.061246,-0.020203,0.047229,-0.03311,0
925,-0.020801,0.008335,-0.007307,0.016014,0.03678,-0.04709,-0.007287,-0.05565,0.019504,-0.058693,0
926,0.024726,0.060471,-0.000616,0.001525,0.041626,0.023472,0.005598,-0.007278,0.049968,-0.0486,0
927,-0.030085,0.040115,-0.023958,0.017453,-0.055878,-0.029739,-0.002104,0.000096,-0.004871,0.045271,0
928,-0.007529,0.026834,-0.02345,0.014445,-0.069698,0.03303,-0.011509,-0.004147,-0.036744,0.077363,0
929,0.002545,0.03652,-0.013743,-0.019242,-0.042452,-0.011016,0.036669,-0.002079,-0.02669,-0.009265,0
