@RELATION csv_result-credit_edit

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE source_10 REAL
@ATTRIBUTE source_11 REAL
@ATTRIBUTE source_12 REAL
@ATTRIBUTE source_13 REAL
@ATTRIBUTE source_14 REAL
@ATTRIBUTE source_15 REAL
@ATTRIBUTE source_16 REAL
@ATTRIBUTE source_17 REAL
@ATTRIBUTE source_18 REAL
@ATTRIBUTE source_19 REAL
@ATTRIBUTE source_20 REAL
@ATTRIBUTE source_21 REAL
@ATTRIBUTE source_22 REAL
@ATTRIBUTE source_23 REAL
@ATTRIBUTE source_24 REAL
@ATTRIBUTE source_25 REAL
@ATTRIBUTE source_26 REAL
@ATTRIBUTE source_27 REAL
@ATTRIBUTE source_28 REAL
@ATTRIBUTE source_29 REAL
@ATTRIBUTE source_30 REAL
@ATTRIBUTE class {0,1}

@DATA
710,-0.009196,-0.024804,0.013871,-0.011276,0.017517,-0.003795,-0.052271,0.006296,-0.004177,0.03738,0.009931,-0.047069,-0.0387,-0.024042,0.066979,-0.050085,0.081018,0.003944,-0.000515,0.062168,0.00807,-0.005304,-0.007943,-0.007687,0.008719,-0.03268,-0.031824,0.031249,-0.023025,0.035292,0.008412,0
711,0.011245,0.005885,-0.041061,0.028435,0.014547,0.037001,0.040762,-0.038065,-0.031304,0.029773,0.041434,0.001511,0.008238,0.023484,0.00403,-0.025487,-0.006292,-0.056529,-0.028669,-0.033888,0.036599,-0.020937,0.010053,0.010905,0.002536,0.044705,0.006257,-0.039625,-0.046287,0.024758,-0.026684,0
712,0.034922,0.020747,-0.05094,-0.116813,0.019033,0.042998,0.006018,0.036153,-0.001595,0.033253,0.018486,0.033456,-0.019824,0.053305,0.02558,0.009843,-0.063208,0.061512,-0.024805,0.064602,0.035278,-0.039464,0.021821,0.055789,0.029212,0.024643,0.03999,-0.032408,0.001688,-0.013889,0.011175,0
713,-0.044531,-0.003489,0.01913,0.017943,0.008913,0.006086,0.018132,-0.032709,-0.008961,0.002345,-0.051166,0.000737,0.008538,0.021117,0.056666,0.019652,0.048759,-0.008473,0.006565,0.022945,-0.01379,-0.026701,0.001165,-0.045529,0.06186,0.042797,-0.02255,0.032528,0.022076,-0.032789,0.030776,0
714,-0.009446,0.036241,0.037632,0.016344,-0.059727,-0.028232,-0.041261,-0.025208,0.002225,0.006831,0.021912,0.014647,0.020204,-0.001468,-0.007975,-0.023026,-0.028192,0.006397,-0.020345,-0.010998,0.027182,-0.016928,-0.006783,0.011301,0.020426,-0.035631,0.027902,-0.015993,-0.003541,0.013551,0.006889,0
715,-0.001775,0.052058,0.016494,-0.025898,0.009902,-0.011639,-0.045154,-0.007574,0.005092,-0.042704,0.004592,0.027983,-0.026034,-0.057432,0.017823,-0.015361,-0.00197,-0.024752,0.00066,0.003573,0.047086,-0.005401,-0.030521,0.014673,0.01816,-0.005748,0.002472,0.013275,-0.007881,-0.012667,0.004546,0
716,-0.037781,0.015886,-0.013258,0.014393,-0.005559,0.02471,-0.034605,-0.013469,0.021694,-0.002509,-0.006975,0.025592,-0.000028,0.02841,0.040089,0.010502,0.020935,-0.022687,0.014938,-0.012866,0.041792,-0.01774,-0.005693,-0.031357,-0.036229,0.000776,0.007652,0.02241,0.005297,-0.027646,-0.018105,0
717,-0.031936,0.010365,0.047971,-0.027853,-0.044009,-0.022576,-0.003912,-0.01334,0.014468,0.046199,-0.029071,0.022277,0.004409,0.031777,-0.011729,-0.000051,-0.059095,0.073005,-0.059197,0.024289,0.033138,-0.017612,0.026762,0.02435,0.018085,-0.042569,0.021204,-0.016337,0.008458,-0.00803,0.01996,0
718,0.115845,-0.018377,-0.006506,-0.035064,0.076532,-0.021472,-0.034844,-0.02534,0.027282,-0.000206,0.041865,0.015989,0.043522,0.089039,0.030326,-0.002577,0.009896,0.059031,-0.019519,-0.022403,0.02221,-0.007373,-0.005421,0.039983,-0.022943,-0.010384,-0.006068,-0.034957,0.001783,0.000752,0.023001,0
719,0.022801,0.007869,-0.047144,0.048787,-0.007721,0.076152,0.059786,-0.040223,0.002188,0.071747,0.021716,-0.00456,-0.003586,0.009933,0.01689,-0.04814,0.002127,-0.02368,-0.062318,0.02585,0.007507,-0.000359,-0.014266,-0.00289,-0.042437,0.080664,0.002402,-0.000644,-0.043958,0.005676,-0.023923,0
720,-0.007779,0.030964,-0.001179,0.016405,0.003627,0.021293,0.064096,-0.028633,-0.025886,0.002245,-0.011874,0.042438,0.000481,0.000456,-0.049558,-0.038929,-0.014918,-0.034731,-0.019514,-0.0197,0.035664,0.05188,-0.043555,0.040636,-0.030627,-0.016919,-0.016564,0.036504,-0.033518,-0.04391,-0.011747,0
721,0.038314,0.055848,0.000559,0.031418,-0.053983,0.011563,-0.02861,0.01093,0.035162,0.008058,-0.009693,0.045842,0.005697,-0.07651,0.018492,-0.045234,0.018686,0.000998,-0.011577,0.013956,0.022671,-0.02801,-0.030107,0.024597,-0.030387,0.003565,-0.028932,0.018231,0.001355,-0.009918,0.00623,0
722,-0.008633,0.0068,0.022025,0.000457,-0.00158,-0.014162,-0.013177,0.039794,0.005567,0.001174,-0.016287,0.023023,-0.022683,0.008923,0.017404,-0.013123,0.06817,-0.016433,0.020318,-0.019417,-0.011728,0.037155,-0.019985,0.016967,-0.002594,0.024508,0.016048,-0.030378,-0.019537,0.027665,-0.014867,0
723,0.001584,-0.003668,0.016464,-0.003136,0.00486,-0.003295,0.046646,-0.024203,-0.047559,-0.013264,0.020158,-0.030173,-0.01487,-0.009841,-0.010503,-0.030348,0.014923,-0.044754,-0.019471,-0.020812,0.016854,0.023766,-0.066681,0.040574,0.008471,-0.030769,-0.063456,0.015817,-0.03306,0.002838,0.008443,0
724,-0.037424,-0.01354,0.040139,-0.021798,0.021378,-0.015085,-0.029711,0.013364,0.008229,-0.005048,-0.008349,-0.059954,-0.037826,-0.037272,0.052063,0.007997,0.009914,-0.018493,-0.011775,0.008423,0.040227,-0.000589,-0.029629,-0.04128,0.016503,0.012221,-0.004462,-0.040143,0.007143,0.031383,0.030323,0
725,-0.009163,0.027586,0.003159,0.01105,-0.059184,0.00326,-0.026819,-0.005345,0.004859,-0.014909,0.010443,0.029259,0.037589,-0.013174,-0.018712,-0.018033,-0.037033,0.018465,-0.005373,-0.004916,0.01025,0.02096,-0.028391,-0.037775,-0.028241,-0.017172,-0.011369,0.013756,-0.025875,-0.007553,-0.032996,0
726,-0.016188,-0.018845,0.026203,-0.048218,-0.005668,0.01364,-0.018626,0.026925,-0.013023,0.041019,-0.028744,0.042146,0.020099,0.051098,0.017351,-0.010777,0.056227,0.008437,-0.038917,0.033406,0.022234,0.022366,0.018784,0.035605,0.051812,-0.029312,0.048187,-0.003485,0.021892,-0.00952,0.080731,0
727,-0.008542,0.006279,0.01646,-0.006654,0.027091,0.001547,-0.03047,0.001443,0.010292,-0.029444,-0.009807,-0.020124,-0.047275,-0.024886,0.023273,-0.000732,0.023264,-0.014931,0.014766,-0.000358,0.033659,-0.008707,0.036915,0.019699,0.036645,0.010417,0.006081,-0.000732,-0.027829,-0.005059,-0.001557,0
728,-0.007463,-0.018273,0.020678,-0.035044,-0.01782,-0.004054,0.031127,0.022404,0.020551,-0.003903,-0.035322,-0.016428,-0.004937,-0.004921,-0.020351,-0.013876,-0.021464,0.03491,0.001259,0.024039,-0.00819,0.042153,0.014504,0.021034,0.001853,0.04428,0.022956,-0.002616,-0.015556,-0.01807,0.02019,0
729,-0.022392,-0.021236,-0.003983,-0.036721,-0.014546,0.008143,0.052946,0.001092,0.010028,0.023103,-0.054787,-0.025849,0.025702,-0.050462,0.009174,-0.04482,-0.004237,-0.050522,-0.017911,-0.044993,-0.025443,0.045932,0.013722,0.031404,-0.048367,-0.025977,-0.067126,-0.081633,-0.075348,0.014025,0.010615,0
730,0.013818,-0.044582,-0.019849,-0.00669,0.012276,0.054347,-0.03526,-0.00265,-0.040372,0.020692,-0.000305,0.02007,-0.001145,0.02515,-0.048523,0.009398,0.014218,0.021042,0.021371,-0.013985,0.049246,0.033627,0.034032,-0.052084,0.017583,-0.024157,0.003051,0.052782,0.005655,-0.032233,-0.008342,0
731,-0.02603,-0.013196,-0.008416,0.001267,-0.023124,-0.024682,0.021589,0.008794,0.014299,-0.022301,-0.004079,-0.006232,-0.031378,0.010875,-0.012767,-0.023583,-0.02455,0.029286,0.015644,-0.037661,-0.015733,0.001591,0.010794,-0.022916,-0.045947,-0.007103,-0.009181,-0.000488,-0.014297,0.049547,-0.033362,0
732,0.02062,0.046857,0.011911,0.046269,-0.069724,0.008678,-0.049652,-0.021463,0.027272,0.033254,0.033955,-0.006744,-0.008699,-0.049867,0.004037,-0.049694,-0.003344,-0.002026,-0.015233,0.03176,0.011898,-0.013614,-0.023564,0.001717,0.003813,-0.020095,0.020686,-0.007731,-0.015201,0.021502,0.016785,0
733,-0.040369,0.056677,-0.009669,0.064877,0.025364,-0.058048,0.072899,0.022758,-0.008262,0.002998,-0.038229,-0.000835,-0.046583,0.036961,-0.004777,-0.000431,-0.007042,0.051016,0.010209,-0.000065,0.014807,-0.0385,0.019577,-0.06445,-0.047711,-0.03313,-0.010102,-0.049145,0.005971,0.038196,-0.003229,0
734,0.021172,-0.01499,0.009801,-0.023154,0.001506,0.03837,0.01874,0.001042,-0.001162,-0.021771,-0.021353,-0.011859,-0.042783,0.022784,0.013965,0.037048,-0.025315,0.004952,0.044633,0.031995,-0.009504,-0.003078,0.013279,0.014023,0.046504,0.012752,-0.029945,0.025715,-0.006867,-0.012518,-0.012665,0
735,0.023516,0.054224,-0.012124,0.011134,-0.020927,0.012819,-0.003354,0.013743,0.000495,-0.018183,-0.002884,0.052757,-0.016563,-0.019018,-0.042217,-0.011428,-0.04415,-0.005838,0.029167,0.011136,0.0203,0.041611,-0.030077,-0.005169,0.01637,0.000476,0.029062,0.001602,-0.013499,-0.02034,-0.008206,0
736,-0.013696,0.008874,0.007275,0.007378,0.007909,-0.006933,-0.020635,-0.016918,-0.014687,0.001179,0.006341,0.007885,-0.034631,0.016095,0.026874,-0.001708,0.038375,-0.048894,0.055251,-0.001662,0.003001,-0.019563,-0.006667,0.003602,0.062049,-0.004391,0.009091,-0.001306,0.014275,0.028037,0.006026,0
737,-0.001868,-0.006584,0.00048,0.006701,0.004994,0.003941,-0.011679,0.04991,-0.023595,-0.007618,0.048856,-0.062027,-0.041679,0.040103,0.006512,-0.00506,0.069911,-0.0141,0.046767,0.004185,0.001171,0.032139,-0.059468,0.002827,0.020508,0.011134,0.028843,-0.032338,-0.002609,0.042003,0.011685,0
738,-0.015847,-0.017784,0.008734,-0.035526,0.011329,0.014837,0.039283,-0.043947,-0.043609,0.001913,-0.003682,-0.015581,0.025299,0.011593,-0.01115,-0.039882,0.005092,-0.009956,-0.05295,0.004929,0.012349,0.061966,-0.051406,0.011586,-0.034213,-0.034798,-0.060454,0.059839,-0.046491,-0.058023,0.005419,0
739,0.011063,-0.016379,0.02303,-0.00249,-0.004729,0.031145,0.004244,0.007288,-0.007968,-0.018186,-0.043763,0.023044,-0.006934,-0.016769,-0.013231,0.014176,-0.002553,0.02039,0.010924,0.006659,0.008297,0.030287,0.022137,-0.010161,-0.002043,0.022919,-0.022566,0.008844,-0.010512,-0.008115,-0.015502,0
740,0.029851,0.015198,0.015808,0.015516,-0.049652,-0.027047,0.012842,0.019279,-0.013819,-0.034842,-0.001639,0.009007,0.051632,-0.009605,-0.000841,-0.02167,0.01402,0.019676,0.020249,-0.024682,-0.014638,-0.019342,-0.031813,0.017489,-0.000695,-0.011211,-0.056085,-0.000703,0.009079,0.015049,0.002582,0
741,-0.019081,0.00103,-0.007299,-0.031159,-0.025259,-0.024107,-0.01232,0.043352,-0.014046,-0.000618,-0.009207,0.030819,0.024268,0.007149,0.033325,-0.030658,0.042549,0.003902,0.014108,-0.025619,0.010226,-0.02202,-0.028457,0.012945,-0.026848,-0.018694,-0.036657,0.004778,0.020272,0.009266,0.001307,0
742,0.029378,0.016815,-0.063391,0.004727,0.002964,0.052333,0.072745,-0.071332,-0.032413,0.028047,0.017536,0.036196,0.025194,0.007954,-0.017166,0.014564,-0.028397,-0.02635,-0.029996,-0.003636,-0.0071,-0.031136,-0.006017,-0.021008,0.049594,0.048158,-0.056881,-0.024854,-0.049265,-0.009253,-0.009784,0
743,-0.003351,0.006389,-0.007251,-0.067582,0.022544,0.039958,0.016307,0.076731,0.006259,-0.036532,-0.04926,0.029269,-0.057638,-0.042962,0.02582,0.026568,0.003435,0.023327,-0.004378,0.019653,0.040503,0.007655,-0.010578,0.015853,-0.015153,0.034168,-0.038291,0.006445,-0.002253,-0.035686,-0.002654,0
744,-0.049112,0.024906,-0.007294,0.009896,0.040731,-0.011564,0.020133,-0.016318,-0.018089,-0.00687,-0.011526,0.006985,-0.062592,0.024209,0.025824,-0.006916,-0.013674,-0.00206,0.048951,0.028505,-0.011254,-0.014805,-0.006534,-0.039444,0.034397,-0.013828,-0.013105,-0.001735,0.008781,0.019122,0.001439,0
745,0.002757,0.002345,0.038809,-0.022983,-0.001979,-0.040403,-0.025183,-0.005964,-0.028286,-0.029937,0.000299,0.001208,0.024213,-0.023727,0.013422,-0.039592,0.010471,0.00772,0.006683,0.008434,0.021564,-0.00226,-0.013368,0.011767,0.016374,-0.037045,-0.032753,0.042279,-0.004359,0.017245,-0.009827,0
746,0.004831,0.035647,-0.021824,-0.002526,-0.063801,0.026553,0.019128,-0.003803,-0.001011,-0.014584,0.018576,-0.003385,0.008878,0.034527,-0.010872,-0.007227,-0.029802,0.002202,0.037111,0.014295,-0.043332,0.005163,-0.03486,0.005863,0.01378,0.019187,0.011021,0.000725,0.008146,-0.023076,0.007828,0
747,0.012583,-0.003813,-0.022005,-0.042094,-0.033989,0.036994,0.030058,0.062556,0.028583,-0.000805,-0.033601,0.036541,0.021808,-0.031978,-0.038362,0.02729,0.018358,0.056041,-0.038951,0.003592,0.062755,0.00737,0.027728,0.011057,-0.003095,-0.007729,0.003603,-0.025891,0.006074,-0.037,0.027313,0
748,-0.019137,-0.000861,-0.000496,-0.002815,-0.02226,0.036504,-0.002001,0.033979,-0.002318,-0.013226,-0.042646,0.02993,-0.004831,-0.007409,0.026575,0.027818,0.015605,0.024545,-0.008499,-0.012532,0.01939,-0.018198,0.003902,-0.025659,-0.030506,0.02199,-0.057811,0.001934,0.004416,-0.019714,-0.02544,0
749,-0.030789,-0.032798,-0.052973,0.03399,-0.010686,0.066758,0.046504,-0.012998,-0.002446,0.028146,-0.024753,0.008419,-0.000989,0.016412,-0.046421,-0.018594,0.006363,-0.021912,-0.030896,-0.011736,0.03826,0.055392,0.031512,0.036716,0.003981,-0.018065,-0.029194,-0.041095,-0.034587,-0.049729,0.005529,0
750,0.011206,-0.006159,0.044817,0.010723,-0.005826,-0.01827,0.004179,0.023977,0.001055,-0.003936,-0.035131,0.014872,0.000406,-0.002365,-0.000688,-0.005214,0.031399,0.01322,-0.000478,-0.018593,0.022276,0.004761,0.010288,0.029682,0.022521,0.019661,0.000074,0.002113,0.004843,0.005428,0.003233,0
751,-0.023508,0.0056,-0.051087,-0.019352,0.008157,0.038684,0.070337,-0.060094,-0.050376,0.026353,0.008105,0.004415,0.04696,0.026883,0.023076,-0.034925,-0.006911,-0.002941,-0.070966,0.013738,-0.002585,-0.027342,0.0068,-0.008759,0.021335,0.046117,-0.026605,0.01215,-0.048799,-0.021599,-0.000649,0
752,0.010551,0.028063,-0.067691,-0.078399,0.015541,0.045885,0.014669,0.033974,-0.023586,0.006188,0.005691,0.026531,0.030334,0.038783,0.031997,-0.020801,0.002071,0.043207,-0.008659,0.047984,0.014081,-0.028143,0.009231,0.015893,-0.011313,0.06366,0.027542,0.002859,0.001449,-0.010071,-0.018548,0
753,-0.025502,0.03956,-0.002012,0.024435,-0.053343,0.031719,-0.024806,-0.006814,-0.007416,-0.006853,0.023841,0.001832,-0.00169,-0.010289,-0.01111,0.010226,-0.032156,0.013449,-0.018496,0.004156,0.033324,-0.00924,-0.028933,-0.04718,0.015267,0.001667,0.02024,-0.010768,-0.000981,-0.019211,0.01477,0
754,0.068435,0.014407,-0.031344,0.019803,-0.002977,0.002525,0.008947,-0.007488,-0.017884,-0.000098,0.042405,0.016739,0.060387,0.032947,0.002922,-0.023019,-0.004403,0.000721,0.038703,-0.009167,-0.00975,-0.028489,0.001776,-0.005947,0.025903,0.042002,0.017609,-0.044001,0.003135,0.059272,-0.014397,0
755,-0.011077,0.015426,-0.019397,-0.006847,-0.000894,-0.001867,-0.006475,-0.029345,0.00314,-0.030429,0.00543,0.005564,0.023258,0.029143,0.012718,-0.028297,-0.002067,0.017808,0.024727,0.008351,-0.004375,-0.004439,0.006255,-0.003531,-0.026331,-0.034117,-0.017821,0.028242,-0.002376,-0.026665,-0.00077,0
756,0.019638,0.011015,0.011717,0.058398,-0.036291,0.00906,-0.04804,-0.001565,0.037162,0.029647,0.004378,0.002256,-0.000426,-0.027871,0.032132,-0.047466,0.042773,-0.008254,-0.006756,0.001536,0.024327,-0.010253,-0.003623,-0.005098,-0.055399,0.000747,-0.009315,0.019073,-0.00408,0.005814,-0.01292,0
757,-0.018522,0.010216,0.017809,0.023326,0.000218,0.009531,0.018695,0.003321,0.006188,0.000685,-0.020907,0.029618,-0.044096,0.02804,0.011262,0.009443,-0.010117,-0.021818,0.045744,-0.000425,-0.008374,0.014767,-0.027277,-0.014312,0.006067,0.033134,0.007802,-0.006617,0.024671,0.018794,-0.018329,0
758,0.046879,0.01221,-0.008771,-0.072725,-0.002032,0.035031,-0.014867,-0.024178,0.070564,0.032543,-0.077933,-0.053131,0.113504,-0.120419,-0.02048,-0.029336,-0.132252,-0.058776,0.068521,0.003992,0.052569,0.03064,0.036864,-0.018722,-0.011427,-0.055448,0.036523,-0.136861,0.041089,0.004507,0.119932,0
759,0.002613,0.002615,0.035141,-0.018342,-0.005563,-0.037751,-0.015623,0.021098,-0.033269,-0.017561,-0.004589,0.020177,0.034114,-0.007833,0.015826,-0.03585,0.037749,0.004538,0.009752,-0.000887,0.02631,0.00528,-0.047841,0.009114,-0.005948,-0.023251,-0.031721,0.039555,0.019355,0.017636,-0.007729,0
760,0.016557,0.02332,0.050517,0.011853,-0.019548,-0.02664,-0.012302,-0.018866,0.002135,-0.01945,-0.016532,0.023749,0.002368,-0.029604,-0.011224,-0.01377,-0.012107,0.001096,-0.003382,-0.008906,0.018746,-0.001609,0.004716,0.023958,0.044582,-0.000251,0.006055,0.007882,-0.003973,0.007634,0.003877,0
761,-0.025283,0.071815,-0.023252,0.022503,-0.026619,0.025934,-0.026313,0.01869,0.026426,-0.010263,-0.004218,0.002369,0.008725,-0.001709,0.023135,-0.004117,0.043051,-0.039841,-0.003524,-0.023499,0.014763,-0.023975,-0.019864,-0.010875,0.025242,0.037529,0.029405,-0.013423,0.003244,-0.033889,0.025747,0
762,-0.022091,-0.015139,0.0279,0.023879,-0.037446,-0.027974,0.010295,0.016656,-0.018896,-0.016984,-0.01544,-0.025114,0.018781,-0.005035,0.0444,-0.000766,0.026621,0.006508,0.012932,-0.014658,-0.003743,-0.056883,0.000515,-0.015588,0.020268,0.00241,-0.070602,-0.005462,0.012783,0.035934,-0.006308,0
763,-0.012256,-0.004785,-0.018276,-0.00827,-0.024256,-0.00488,0.034944,0.013619,0.017416,0.014472,-0.005959,0.019344,-0.01953,0.042213,0.011374,0.028458,0.014103,-0.023698,0.055418,0.008446,0.000399,-0.000786,-0.044409,-0.034432,0.037549,0.001499,0.040723,0.035054,-0.025531,0.029449,0.008166,0
764,-0.024399,-0.005548,0.001762,-0.007219,-0.013998,0.005997,0.014982,0.015854,-0.012696,0.006585,-0.003718,0.016745,-0.021048,0.030618,0.020324,0.006709,0.018517,-0.017265,0.042903,0.013403,-0.011642,0.0115,-0.050496,-0.025722,0.023626,0.014004,0.003508,0.012365,0.013613,0.023693,0.00057,0
765,0.009128,-0.002625,0.031626,0.045708,-0.000736,-0.002718,-0.019786,-0.013388,0.002431,-0.008998,-0.001174,-0.01475,-0.011538,0.014319,-0.008035,-0.010129,0.032061,-0.022741,0.034252,-0.018332,0.010806,0.017253,0.034732,0.01023,0.031851,0.013938,0.033261,-0.002481,-0.018346,0.015133,-0.015414,0
766,-0.029151,0.001955,0.02664,-0.009653,0.013371,0.010505,-0.032696,0.011286,-0.010712,-0.028501,-0.028579,-0.002895,-0.024617,-0.042027,0.02676,0.000576,0.067581,0.000599,-0.033542,-0.007973,0.010808,-0.000592,-0.018734,-0.039365,0.021842,0.039286,-0.012481,-0.024356,-0.014237,-0.018429,0.015323,0
767,-0.006304,0.011264,0.026189,0.0161,0.022274,-0.010336,-0.049469,-0.024223,0.004703,-0.012969,-0.001221,0.01651,-0.011643,-0.00005,0.024242,-0.011891,0.033555,-0.038678,0.018425,-0.017967,0.043954,0.003467,0.000751,-0.005431,0.003469,-0.002654,0.016242,0.021674,0.004555,-0.006019,-0.010266,0
768,0.004959,0.004392,-0.002817,-0.045256,0.034264,0.008778,0.005235,0.007759,-0.006556,-0.010953,0.022998,-0.008665,-0.016617,0.000202,0.044993,-0.003309,-0.04389,0.014489,-0.022572,0.04559,0.017239,-0.001073,-0.0303,-0.050177,0.000427,0.091288,0.015744,-0.005768,-0.006473,0.038064,-0.040289,0
769,-0.020505,-0.006262,0.01463,0.014921,-0.050451,0.007818,-0.011221,-0.004253,0.0148,0.017301,-0.001107,-0.024221,-0.004551,0.004404,-0.020729,0.021237,-0.024816,0.026603,-0.004263,0.002239,0.003126,-0.001155,0.027225,-0.038341,0.015955,0.002194,-0.011232,-0.02649,-0.032192,0.011475,-0.027711,0
770,0.010572,-0.023775,0.019623,-0.010627,-0.021922,0.01278,0.034622,-0.002362,-0.01985,-0.006302,-0.036908,0.017292,0.009071,0.004764,-0.004342,0.023156,0.024208,0.010852,0.013049,0.029529,-0.012125,0.009683,0.023651,-0.020013,0.037039,0.007123,-0.032464,0.022526,0.009543,0.001588,-0.012697,0
771,0.015831,0.008934,-0.066793,-0.083003,0.017712,0.023222,-0.003134,0.045057,-0.018795,0.018764,0.003739,0.052688,0.054294,0.003331,0.01714,-0.010751,0.011505,0.058624,-0.025066,0.029536,0.029178,-0.020482,-0.001602,-0.031177,-0.017,0.044418,-0.023225,-0.001282,-0.019696,-0.006172,-0.029945,0
772,-0.038173,0.064337,0.034451,-0.002253,0.031223,-0.043703,-0.00221,-0.045601,0.003039,-0.024854,-0.015306,0.000997,-0.039614,-0.012279,0.025491,-0.020604,-0.06105,0.004808,-0.004817,0.035304,0.030352,-0.017158,-0.02161,-0.027429,-0.001096,-0.02299,0.009528,0.01899,0.006821,-0.002946,0.007754,0
773,0.001314,0.026314,-0.01906,0.006496,0.031687,-0.004221,0.006017,0.002167,-0.029789,0.0085,-0.019658,0.002132,0.004235,0.047524,-0.003623,-0.01428,0.069787,0.0193,0.018893,0.009294,-0.020597,0.041974,-0.003584,-0.043411,-0.00722,-0.010999,0.023221,0.001697,-0.021634,-0.030498,0.030973,0
774,0.020007,-0.003206,0.025214,0.010564,-0.022357,-0.006578,-0.02747,0.012971,0.022742,0.027594,-0.007101,-0.019869,-0.031693,-0.050512,0.019014,-0.059801,0.05725,0.019133,-0.012369,0.03808,-0.040292,0.039096,0.004805,0.011573,0.007075,0.002436,-0.004615,-0.006309,-0.060621,0.041532,-0.000517,0
775,-0.024128,0.028149,0.038257,-0.065468,0.004096,0.006124,-0.009978,0.005433,0.011453,-0.046905,-0.033508,0.035634,-0.009439,-0.029237,0.010847,-0.032345,-0.017801,0.011467,-0.031031,0.03183,0.028893,-0.003792,-0.063584,0.015713,-0.018137,0.008627,0.011958,0.013784,0.018078,-0.042564,-0.001461,0
776,-0.007144,-0.014556,0.017885,0.017881,-0.007435,0.02061,0.05523,0.001723,-0.029929,0.027304,-0.000029,-0.026967,-0.032065,0.016795,-0.043095,-0.025059,0.02312,-0.03548,-0.02582,-0.033028,0.030545,0.043197,-0.004896,0.07033,0.016236,-0.001797,0.007805,-0.011531,-0.048206,-0.004679,0.004824,0
777,-0.015685,0.012075,0.008483,-0.005065,-0.014767,-0.00074,-0.014927,0.021141,0.017967,-0.013319,-0.023389,-0.001371,-0.021956,-0.017153,0.02862,0.007116,0.011335,0.010701,-0.004565,-0.014867,0.031851,-0.047704,0.042659,0.032508,0.023337,0.005082,-0.016932,-0.02232,-0.013587,-0.011486,0.008411,0
778,-0.002601,-0.006679,-0.004715,0.012748,-0.014027,0.01616,0.017465,-0.010977,-0.006334,-0.024547,-0.027588,-0.002059,0.000498,0.007796,0.017975,0.02435,-0.005653,0.035301,0.015894,0.007062,-0.02313,-0.031801,0.03557,-0.030748,0.021189,-0.005181,-0.078205,0.001699,-0.014768,-0.018064,-0.008185,0
779,-0.042108,-0.016307,-0.012663,-0.015364,0.022569,-0.03112,0.020669,0.000258,0.061698,-0.023383,0.003445,0.005601,-0.027462,-0.034796,0.002142,0.0358,0.063628,-0.004523,-0.000265,0.041001,0.046829,0.012607,-0.005025,-0.046762,0.010104,0.024969,-0.000507,-0.007398,-0.03315,-0.004266,0.006087,0
780,0.001243,-0.003339,0.03587,0.051615,-0.040681,0.010088,-0.026451,-0.017696,0.029159,-0.002616,-0.013077,0.009756,-0.025336,0.018348,-0.018846,-0.006007,-0.006562,-0.016984,0.007522,-0.056084,-0.00127,-0.011551,0.051561,0.010176,-0.004194,0.026591,0.03616,-0.047573,-0.008171,0.006746,-0.032849,0
781,-0.008545,0.005531,0.009617,0.010127,-0.038179,-0.023193,-0.003682,-0.021378,-0.007024,-0.015596,-0.010912,0.007251,0.007186,-0.006894,0.021087,-0.014013,-0.001378,-0.004867,0.028989,-0.016268,-0.019387,-0.055277,0.04123,0.015471,0.052595,-0.019837,-0.040008,-0.001416,-0.007827,0.021399,-0.002941,0
782,0.007016,-0.006122,0.057486,0.04221,-0.003781,-0.013262,-0.016301,0.01598,0.024969,0.001163,-0.005913,-0.012846,-0.034879,0.018916,-0.003501,-0.00075,0.012232,-0.019755,0.014919,-0.0297,0.033403,0.027929,0.007349,0.021609,-0.008217,0.030856,0.045406,-0.023295,-0.000586,0.029871,-0.02608,0
783,-0.027271,0.023851,-0.018467,-0.007226,-0.023279,-0.022903,0.02754,0.016049,0.002366,-0.000914,-0.018834,0.018265,0.033671,0.03193,0.027595,-0.020143,0.038162,0.00578,0.018038,0.019715,-0.000537,-0.02295,0.007687,0.00285,-0.017335,-0.005441,-0.010178,0.012937,0.011755,-0.032493,0.006379,0
784,-0.009139,-0.03376,0.012785,0.023818,-0.039017,0.015343,-0.01853,0.023108,-0.010969,-0.022243,0.009528,-0.027438,0.023372,-0.007121,-0.014935,-0.002817,-0.018887,0.05176,-0.016785,-0.016701,0.034604,0.013305,0.019845,-0.055503,-0.03786,-0.01934,-0.029781,0.017062,-0.041446,0.005765,-0.031799,0
785,0.058097,0.015608,0.003686,0.00959,0.005721,-0.007752,-0.015659,-0.054773,0.048776,-0.00506,-0.001571,0.020454,0.04035,0.073572,0.007704,0.029472,0.020651,0.046729,-0.021942,-0.017937,-0.020855,0.017892,-0.044843,-0.000274,0.006683,-0.024707,-0.014986,-0.009531,0.002175,-0.081249,0.077144,0
